id_aluno;idade;serie;prova_b1;trab1_b1;trab2_b1;freq_b1;prova_b2;trab1_b2;trab2_b2;freq_b2;prova_b3;trab1_b3;trab2_b3;freq_b3;prova_b4;trab1_b4;trab2_b4;freq_b4;nota_b1;nota_b2;nota_b3;nota_b4;nota_final;frequencia_final;resultado_final;media_nota_b1_b3;media_freq_b1_b3;slope_nota;var_nota;prob_reprovado;prob_recuperacao;prob_aprovado;score_risco;nivel_risco
85;13;9;7.0;0.1;0.5;73.3;4.1;0.1;0.1;59.7;4.0;0.7;0.8;77.7;3.2;0.9;0.1;55.7;7.6;4.299999999999999;5.5;4.2;5.4;66.6;Reprovado;5.8;70.23333333333333;-2.1;2.790000000000001;0.9;0.09;0.01;94.5;Alto Risco
86;13;6;3.9;0.9;1.0;53.8;3.3;0.9;0.8;74.6;5.5;0.7;0.7;72.5;7.2;0.2;0.3;54.2;5.8;5.0;6.9;7.7;6.3500000000000005;63.77499999999999;Reprovado;5.900000000000001;66.96666666666665;1.1000000000000003;0.9100000000000004;0.97;0.03;0.0;98.5;Alto Risco
87;12;6;6.3;0.9;0.5;69.4;3.7;0.3;0.5;97.5;5.7;1.0;0.7;64.3;3.0;0.9;0.6;67.0;7.7;4.5;7.4;4.5;6.025;74.55;Reprovado;6.533333333333334;77.06666666666666;-0.2999999999999998;3.123333333333334;0.76;0.225;0.015;87.25;Alto Risco
88;11;7;4.2;0.5;0.9;90.2;6.0;0.7;0.9;69.2;4.4;0.7;0.7;64.9;7.7;0.3;0.6;65.5;5.6000000000000005;7.6;5.800000000000001;8.6;6.9;72.45;Reprovado;6.333333333333333;74.76666666666667;0.2000000000000001;1.213333333333332;0.79;0.205;0.005;89.25;Alto Risco
89;14;9;3.5;0.6;0.6;95.1;7.2;0.0;0.1;71.2;7.7;0.1;0.3;69.2;6.1;0.4;0.6;97.7;4.699999999999999;7.3;8.1;7.1;6.800000000000001;83.3;Recuperação;6.7;78.5;3.4000000000000004;3.1600000000000006;0.16;0.765;0.075;54.25;Risco Moderado
90;12;6;4.2;0.8;0.4;60.2;3.2;0.7;0.6;85.7;7.2;0.9;0.1;91.8;4.6;0.7;0.5;89.2;5.4;4.5;8.2;5.8;5.9750000000000005;81.725;Recuperação;6.033333333333334;79.23333333333333;2.799999999999999;3.723333333333332;0.15;0.835;0.015;56.75;Risco Moderado
91;14;8;6.6;0.2;0.3;53.3;6.7;0.3;0.2;80.2;6.6;0.9;0.3;98.4;4.2;0.6;0.3;83.0;7.1;7.2;7.8;5.1;6.800000000000001;78.725;Recuperação;7.366666666666667;77.3;0.7000000000000002;0.1433333333333333;0.125;0.69;0.185;47.0;Risco Moderado
92;14;8;7.3;0.5;0.2;93.9;4.7;0.1;0.2;64.9;3.4;0.4;0.8;71.9;3.0;0.3;0.2;75.9;8.0;5.0;4.6;3.5;5.275;76.65;Recuperação;5.866666666666667;76.9;-3.4000000000000004;3.453333333333334;0.125;0.86;0.015;55.5;Risco Moderado
93;12;6;7.2;0.4;0.8;69.5;5.4;0.6;0.7;70.5;3.5;0.6;1.0;69.7;4.2;0.6;0.1;58.4;8.4;6.7;5.1;4.9;6.275;67.02499999999999;Reprovado;6.733333333333334;69.89999999999999;-3.3000000000000007;2.7233333333333345;0.965;0.02;0.015;97.5;Alto Risco
94;12;6;5.0;0.1;0.4;77.1;7.6;0.2;0.6;60.9;5.5;1.0;0.5;92.3;3.7;0.7;0.8;98.9;5.5;8.4;7.0;5.2;6.525;82.30000000000001;Recuperação;6.966666666666666;76.76666666666667;1.5;2.103333333333334;0.11;0.825;0.065;52.25;Risco Moderado
95;12;9;6.3;0.4;0.5;98.4;4.7;0.4;0.8;98.3;3.8;0.5;0.0;71.3;6.1;0.0;0.6;68.8;7.2;5.9;4.3;6.699999999999999;6.025;84.2;Recuperação;5.800000000000001;89.33333333333333;-2.9000000000000004;2.1100000000000003;0.06;0.92;0.02;52.0;Risco Moderado
96;12;9;4.0;0.1;0.5;53.3;5.3;0.1;0.3;56.5;7.9;0.9;0.1;77.6;3.8;0.0;0.2;55.3;4.6;5.699999999999999;8.9;4.0;5.8;60.675;Reprovado;6.4;62.46666666666666;4.300000000000001;4.990000000000002;0.945;0.035;0.02;96.25;Alto Risco
97;12;7;4.5;0.0;0.6;82.4;3.1;0.1;0.4;68.6;3.8;0.1;0.3;61.5;5.6;0.5;0.2;74.7;5.1;3.6;4.2;6.3;4.8;71.8;Reprovado;4.3;70.83333333333333;-0.8999999999999995;0.5699999999999996;0.895;0.105;0.0;94.75;Alto Risco
98;14;9;7.5;0.1;0.9;53.7;3.4;0.3;0.4;51.3;5.4;0.2;0.6;87.2;6.0;0.1;0.9;93.7;8.5;4.1;6.2;7.0;6.45;71.475;Reprovado;6.266666666666667;64.06666666666666;-2.3;4.843333333333334;0.975;0.02;0.005;98.5;Alto Risco
99;12;8;3.1;1.0;1.0;68.8;4.3;0.1;1.0;61.1;4.8;0.4;0.1;76.6;4.5;0.7;0.7;94.4;5.1;5.4;5.3;5.9;5.425000000000001;75.225;Recuperação;5.266666666666667;68.83333333333333;0.2000000000000001;0.0233333333333334;0.34;0.655;0.005;66.75;Risco Moderado
100;11;8;3.4;0.5;0.4;90.2;3.1;0.9;0.3;89.0;6.2;0.6;0.9;90.5;3.2;0.2;0.7;50.5;4.3;4.3;7.7;4.1000000000000005;5.1000000000000005;80.05;Recuperação;5.433333333333334;89.89999999999999;3.4000000000000004;3.853333333333334;0.045;0.945;0.01;51.75;Risco Moderado
101;13;6;4.0;1.0;0.8;71.7;6.2;0.0;0.3;60.1;3.6;0.8;0.4;89.0;3.2;0.4;0.4;94.3;5.8;6.5;4.800000000000001;4.0;5.275;78.775;Recuperação;5.7;73.60000000000001;-0.9999999999999992;0.7299999999999993;0.19;0.8;0.01;59.0;Risco Moderado
102;12;9;3.1;0.4;0.8;99.9;5.1;0.5;0.4;54.0;5.2;1.0;0.9;60.8;3.1;0.2;0.3;63.6;4.3;6.0;7.1000000000000005;3.6;5.250000000000001;69.575;Reprovado;5.800000000000001;71.56666666666666;2.8000000000000007;1.9900000000000009;0.885;0.09;0.025;93.0;Alto Risco
103;12;7;3.9;0.3;0.6;78.0;5.7;0.1;0.6;73.7;4.4;0.4;0.8;85.8;6.7;0.5;1.0;51.9;4.8;6.4;5.6000000000000005;8.2;6.25;72.35;Reprovado;5.6000000000000005;79.16666666666667;0.8000000000000007;0.6400000000000003;0.74;0.26;0.0;87.0;Alto Risco
104;14;8;5.9;0.5;1.0;66.1;3.9;0.3;0.3;50.5;7.4;0.0;0.8;90.0;4.6;0.1;0.8;92.4;7.4;4.5;8.200000000000001;5.499999999999999;6.4;74.75;Reprovado;6.7;68.86666666666666;0.8000000000000007;3.790000000000002;0.93;0.05;0.02;95.5;Alto Risco
105;12;8;5.1;0.4;0.2;61.0;4.5;0.9;0.9;54.2;3.2;0.8;0.6;67.3;7.0;0.0;0.3;93.2;5.7;6.300000000000001;4.6;7.3;5.9750000000000005;68.925;Reprovado;5.533333333333334;60.833333333333336;-1.1000000000000003;0.7433333333333343;0.985;0.015;0.0;99.25;Alto Risco
106;12;7;7.5;0.1;0.1;67.5;6.3;0.2;0.3;90.4;7.6;0.6;0.6;58.6;5.2;0.1;0.8;79.8;7.699999999999999;6.8;8.799999999999999;6.1;7.35;74.075;Reprovado;7.766666666666666;72.16666666666667;1.0999999999999996;1.0033333333333323;0.83;0.055;0.115;85.75;Alto Risco
107;12;7;7.1;0.6;0.9;68.6;7.8;1.0;0.9;88.6;7.2;0.2;0.6;50.1;5.3;1.0;0.8;78.7;8.6;9.7;8.0;7.1;8.35;71.5;Reprovado;8.766666666666666;69.1;-0.5999999999999996;0.7433333333333327;0.905;0.02;0.075;91.5;Alto Risco
108;14;8;4.7;0.2;0.4;53.4;3.3;0.2;0.1;95.8;4.5;0.5;0.6;72.5;5.6;0.1;0.3;90.7;5.300000000000001;3.6;5.6;5.999999999999999;5.125;78.1;Recuperação;4.833333333333333;73.89999999999999;0.2999999999999989;1.163333333333333;0.225;0.775;0.0;61.25;Risco Moderado
109;12;8;4.3;0.6;0.8;68.5;7.5;0.7;0.7;92.7;6.9;0.7;0.6;67.6;6.6;0.7;0.4;89.3;5.699999999999999;8.899999999999999;8.200000000000001;7.7;7.624999999999999;79.52499999999999;Aprovado;7.599999999999999;76.26666666666667;2.5000000000000018;2.83;0.155;0.04;0.805;17.5;Baixo Risco
110;13;7;4.9;0.7;0.9;73.2;5.9;0.5;0.9;84.2;3.2;0.8;1.0;77.7;4.4;0.1;0.2;94.5;6.500000000000001;7.300000000000001;5.0;4.7;5.875;82.4;Recuperação;6.266666666666667;78.36666666666667;-1.5000000000000009;1.3633333333333342;0.11;0.845;0.045;53.25;Risco Moderado
111;14;8;6.0;0.2;0.1;86.1;5.8;0.9;0.2;52.6;7.8;0.5;0.7;59.4;3.6;0.1;0.1;77.6;6.3;6.9;9.0;3.8;6.5;68.925;Reprovado;7.399999999999999;66.03333333333333;2.7;2.01;0.955;0.025;0.02;96.75;Alto Risco
112;13;6;4.3;0.1;0.9;82.8;5.5;0.6;1.0;89.1;5.6;0.3;0.8;93.0;5.8;0.5;0.7;98.4;5.3;7.1;6.699999999999999;7.0;6.525;90.825;Recuperação;6.366666666666666;88.3;1.3999999999999997;0.8933333333333331;0.03;0.955;0.015;50.75;Risco Moderado
113;14;6;6.1;0.8;0.4;85.4;3.3;0.5;0.5;92.3;4.5;1.0;0.9;62.9;4.6;0.5;0.3;99.8;7.3;4.3;6.4;5.4;5.85;85.1;Recuperação;6.0;80.2;-0.8999999999999995;2.37;0.155;0.845;0.0;57.75;Risco Moderado
114;12;7;5.0;0.5;0.5;50.4;3.4;0.2;0.9;90.0;4.8;0.7;0.2;61.3;5.2;1.0;0.8;55.8;6.0;4.5;5.7;7.0;5.8;64.375;Reprovado;5.4;67.23333333333333;-0.2999999999999998;0.6300000000000001;0.9;0.1;0.0;95.0;Alto Risco
115;13;9;5.8;0.1;0.6;60.9;6.0;0.2;0.7;75.4;3.3;0.4;0.1;74.0;6.2;0.9;1.0;92.5;6.499999999999999;6.9;3.8;8.100000000000001;6.325;75.7;Recuperação;5.733333333333333;70.10000000000001;-2.6999999999999997;2.8433333333333333;0.295;0.705;0.0;64.75;Risco Moderado
116;14;7;5.2;1.0;0.9;83.1;4.7;0.9;0.3;61.6;7.9;0.3;0.5;74.9;5.5;0.8;0.1;75.0;7.1000000000000005;5.9;8.700000000000001;6.4;7.025;73.65;Reprovado;7.233333333333334;73.2;1.6000000000000003;1.9733333333333345;0.84;0.085;0.075;88.25;Alto Risco
117;11;7;4.5;0.1;0.0;74.2;7.6;0.3;0.2;92.3;3.2;0.7;0.5;60.8;6.1;0.6;0.5;69.4;4.6;8.1;4.4;7.199999999999999;6.075;74.17500000000001;Reprovado;5.7;75.76666666666667;-0.1999999999999993;4.329999999999998;0.795;0.19;0.015;89.0;Alto Risco
118;12;9;7.7;0.7;0.5;50.3;5.0;0.4;0.3;86.4;6.3;0.2;0.8;63.6;5.7;0.5;0.8;80.7;8.9;5.7;7.3;7.0;7.225;70.25;Reprovado;7.300000000000001;66.76666666666667;-1.6000000000000003;2.5600000000000005;0.92;0.035;0.045;93.75;Alto Risco
119;14;9;6.8;1.0;0.7;90.2;3.7;0.8;0.1;99.0;5.2;0.2;0.4;58.5;6.7;0.4;0.8;52.8;8.5;4.6;5.800000000000001;7.9;6.699999999999999;75.125;Recuperação;6.3;82.56666666666666;-2.6999999999999997;3.99;0.095;0.875;0.03;53.25;Risco Moderado
120;11;9;3.7;0.2;0.7;88.6;6.6;0.3;0.1;57.8;7.7;0.5;0.6;85.9;6.5;0.9;0.8;75.3;4.6000000000000005;6.999999999999999;8.799999999999999;8.200000000000001;7.15;76.89999999999999;Aprovado;6.8;77.43333333333332;4.199999999999998;4.439999999999997;0.07;0.16;0.77;15.0;Baixo Risco
121;14;6;7.3;0.1;0.7;77.4;4.5;1.0;0.1;61.3;4.2;0.3;0.5;88.5;5.7;0.6;0.3;93.5;8.1;5.6;5.0;6.6;6.324999999999999;80.175;Recuperação;6.233333333333333;75.73333333333333;-3.1;2.703333333333333;0.13;0.85;0.02;55.5;Risco Moderado
122;11;8;5.4;0.1;0.1;53.3;5.6;0.7;0.4;60.6;5.7;0.6;0.0;73.1;6.4;0.6;0.5;60.7;5.6;6.7;6.3;7.5;6.525;61.925;Reprovado;6.2;62.333333333333336;0.7000000000000002;0.3100000000000003;0.965;0.035;0.0;98.25;Alto Risco
123;12;6;7.5;0.3;0.3;88.3;6.5;0.6;0.8;89.6;5.4;0.1;0.6;85.7;7.4;0.2;0.6;71.3;8.1;7.899999999999999;6.1;8.200000000000001;7.575000000000001;83.725;Aprovado;7.366666666666666;87.86666666666666;-2.0;1.213333333333333;0.05;0.04;0.91;7.0;Baixo Risco
124;13;8;7.0;0.1;0.4;79.2;7.5;0.9;0.1;59.3;6.5;0.7;0.8;86.8;5.2;0.0;1.0;97.0;7.5;8.5;8.0;6.2;7.55;80.575;Aprovado;8.0;75.10000000000001;0.5;0.25;0.19;0.075;0.735;22.75;Baixo Risco
125;11;6;5.1;0.7;0.8;89.1;7.0;0.0;0.1;53.3;3.3;0.3;0.2;56.9;5.1;0.9;0.3;71.4;6.6;7.1;3.8;6.3;5.95;67.675;Reprovado;5.833333333333333;66.43333333333332;-2.8;3.163333333333333;0.945;0.055;0.0;97.25;Alto Risco
126;14;8;3.1;0.1;0.3;87.6;6.4;0.3;0.6;99.9;4.0;0.0;0.6;98.3;6.8;0.3;0.9;67.9;3.5;7.3;4.6;8.0;5.85;88.42500000000001;Recuperação;5.133333333333334;95.26666666666668;1.0999999999999996;3.823333333333333;0.015;0.975;0.01;50.25;Risco Moderado
127;12;6;4.3;0.5;0.2;90.2;6.4;0.5;0.2;51.2;4.1;0.1;0.6;91.1;5.9;0.4;0.3;72.0;5.0;7.1000000000000005;4.799999999999999;6.6000000000000005;5.875;76.125;Recuperação;5.633333333333333;77.5;-0.200000000000001;1.6233333333333348;0.075;0.92;0.005;53.5;Risco Moderado
128;11;9;5.7;1.0;1.0;75.9;7.7;0.2;0.1;91.8;6.7;0.9;0.2;60.2;3.4;0.1;1.0;76.0;7.7;8.0;7.800000000000001;4.5;7.0;75.975;Aprovado;7.833333333333333;75.96666666666665;0.1000000000000005;0.0233333333333332;0.175;0.06;0.765;20.5;Baixo Risco
129;14;7;6.2;0.8;0.0;57.0;4.5;0.7;0.2;68.3;3.9;0.9;0.1;59.3;7.5;0.8;0.7;81.6;7.0;5.4;4.9;9.0;6.575;66.55;Reprovado;5.766666666666667;61.53333333333333;-2.1;1.203333333333333;0.985;0.015;0.0;99.25;Alto Risco
130;14;6;4.3;0.6;1.0;83.6;3.0;0.9;0.9;92.1;5.9;0.2;1.0;56.3;3.2;0.0;0.5;90.0;5.9;4.8;7.1000000000000005;3.7;5.375;80.5;Recuperação;5.933333333333334;77.33333333333333;1.2000000000000002;1.323333333333334;0.13;0.84;0.03;55.0;Risco Moderado
131;14;8;3.7;0.3;0.7;81.0;4.4;0.4;0.8;77.7;4.1;0.8;0.4;56.9;6.7;0.8;0.6;72.6;4.7;5.6000000000000005;5.3;8.1;5.925000000000001;72.05;Reprovado;5.2;71.86666666666666;0.5999999999999996;0.2100000000000001;0.905;0.095;0.0;95.25;Alto Risco
132;11;9;7.2;0.6;0.8;87.1;4.1;0.3;0.4;95.1;7.3;0.6;0.2;87.4;6.8;0.1;0.3;90.9;8.6;4.8;8.1;7.199999999999999;7.175;90.125;Aprovado;7.166666666666667;89.86666666666667;-0.5;4.263333333333334;0.02;0.08;0.9;6.0;Baixo Risco
133;11;6;7.9;0.5;0.3;58.5;6.3;1.0;0.7;96.3;7.7;1.0;0.2;73.5;7.8;0.9;0.3;76.7;8.700000000000001;8.0;8.899999999999999;9.0;8.65;76.25;Aprovado;8.533333333333333;76.10000000000001;0.1999999999999975;0.223333333333333;0.115;0.045;0.84;13.75;Baixo Risco
134;11;6;5.6;0.4;0.0;59.7;6.2;0.4;0.5;50.5;5.6;0.4;0.7;89.1;3.3;0.7;0.1;66.9;6.0;7.1000000000000005;6.7;4.1;5.975;66.55000000000001;Reprovado;6.6000000000000005;66.43333333333334;0.7000000000000002;0.3100000000000003;0.94;0.05;0.01;96.5;Alto Risco
135;13;9;3.9;0.1;0.7;94.5;6.0;0.5;0.7;53.8;4.8;0.7;0.6;87.3;6.0;0.2;0.1;82.9;4.7;7.2;6.1;6.3;6.075;79.625;Recuperação;6.0;78.53333333333335;1.3999999999999997;1.5699999999999998;0.075;0.925;0.0;53.75;Risco Moderado
136;11;6;4.4;0.9;0.8;87.5;3.1;0.4;0.7;62.5;4.2;0.1;0.6;80.2;5.1;0.6;0.3;85.9;6.1000000000000005;4.2;4.9;5.999999999999999;5.3;79.025;Recuperação;5.066666666666667;76.73333333333333;-1.2000000000000002;0.9233333333333336;0.15;0.845;0.005;57.25;Risco Moderado
137;11;7;3.1;0.4;0.7;95.4;6.6;0.9;0.6;83.5;3.2;0.4;0.1;84.3;4.7;0.3;0.8;77.9;4.2;8.1;3.7;5.8;5.45;85.275;Recuperação;5.333333333333333;87.73333333333333;-0.5;5.803333333333331;0.02;0.965;0.015;50.25;Risco Moderado
138;11;6;7.6;0.2;0.1;87.9;4.6;0.6;0.3;94.4;4.3;1.0;0.9;50.9;3.5;0.2;0.6;52.8;7.899999999999999;5.499999999999999;6.2;4.3;5.975;71.5;Reprovado;6.533333333333332;77.73333333333333;-1.6999999999999984;1.5233333333333323;0.705;0.275;0.02;84.25;Alto Risco
139;13;7;3.6;0.4;0.8;79.9;6.3;0.8;0.0;73.0;6.3;0.5;0.4;65.6;5.8;0.9;0.1;58.5;4.8;7.1;7.2;6.8;6.475;69.25;Reprovado;6.366666666666666;72.83333333333333;2.4000000000000004;1.8433333333333333;0.905;0.08;0.015;94.5;Alto Risco
140;11;7;5.9;0.4;0.8;82.7;5.8;0.8;0.5;80.3;5.7;0.3;0.3;81.9;5.4;0.4;0.9;64.3;7.1000000000000005;7.1;6.3;6.700000000000001;6.800000000000001;77.3;Recuperação;6.833333333333333;81.63333333333334;-0.8000000000000007;0.2133333333333334;0.08;0.79;0.13;47.5;Risco Moderado
141;14;9;4.4;0.8;0.7;94.5;4.7;0.3;0.9;59.4;7.7;0.1;0.5;50.5;3.5;0.4;0.6;64.1;5.9;5.9;8.3;4.5;6.15;67.125;Reprovado;6.7;68.13333333333334;2.4000000000000004;1.9200000000000008;0.96;0.035;0.005;97.75;Alto Risco
142;11;6;5.8;0.7;0.8;78.9;3.7;0.4;0.6;90.2;5.0;0.7;0.4;51.6;6.1;0.2;1.0;83.7;7.3;4.7;6.1000000000000005;7.3;6.3500000000000005;76.10000000000001;Recuperação;6.033333333333334;73.56666666666668;-1.1999999999999993;1.693333333333333;0.245;0.755;0.0;62.25;Risco Moderado
143;14;9;6.3;0.8;0.8;81.6;3.5;0.8;0.8;98.4;6.5;0.6;0.9;92.6;6.7;0.4;0.7;50.9;7.899999999999999;5.1;8.0;7.800000000000001;7.2;80.875;Aprovado;7.0;90.86666666666667;0.1000000000000014;2.709999999999999;0.03;0.14;0.83;10.0;Baixo Risco
144;14;6;7.1;0.0;0.6;57.8;7.2;0.4;1.0;63.4;5.4;0.4;0.9;84.2;6.8;0.9;0.2;87.8;7.699999999999999;8.600000000000001;6.700000000000001;7.9;7.725;73.3;Reprovado;7.666666666666667;68.46666666666665;-0.9999999999999982;0.9033333333333337;0.91;0.02;0.07;92.0;Alto Risco
145;14;6;4.0;0.4;0.1;73.7;7.6;0.8;0.2;74.7;5.6;1.0;0.3;63.3;7.5;0.4;0.5;63.3;4.5;8.6;6.9;8.4;7.1;68.75;Reprovado;6.666666666666667;70.56666666666666;2.4000000000000004;4.243333333333332;0.92;0.065;0.015;95.25;Alto Risco
146;13;8;3.1;0.5;0.5;85.8;6.2;0.9;0.7;54.3;4.3;0.0;0.9;84.4;5.0;1.0;0.6;65.5;4.1;7.800000000000001;5.2;6.6;5.925000000000001;72.5;Reprovado;5.7;74.83333333333333;1.1000000000000003;3.610000000000002;0.795;0.205;0.0;89.75;Alto Risco
147;13;6;3.7;0.0;0.1;63.5;3.5;0.6;0.7;78.0;5.3;0.3;0.8;89.6;7.8;0.9;0.0;76.4;3.8;4.8;6.4;8.7;5.925;76.875;Recuperação;5.0;77.03333333333333;2.6000000000000005;1.7200000000000006;0.1;0.9;0.0;55.0;Risco Moderado
148;13;9;7.5;0.3;0.4;60.1;5.0;0.7;1.0;75.1;5.4;0.9;0.9;65.3;7.3;0.1;0.0;60.8;8.2;6.7;7.200000000000001;7.399999999999999;7.375;65.325;Reprovado;7.366666666666667;66.83333333333333;-0.9999999999999982;0.5833333333333325;0.975;0.0;0.025;97.5;Alto Risco
149;11;7;7.4;0.8;0.4;65.7;6.6;0.8;1.0;57.2;6.5;0.3;0.2;51.8;4.5;0.2;0.1;94.2;8.600000000000001;8.399999999999999;7.0;4.8;7.2;67.225;Reprovado;8.0;58.23333333333333;-1.6000000000000014;0.7600000000000002;0.975;0.02;0.005;98.5;Alto Risco
150;14;6;6.0;0.1;0.1;62.1;6.9;0.8;0.7;72.1;7.7;0.3;0.6;96.6;3.8;0.9;0.3;54.3;6.199999999999999;8.4;8.6;5.0;7.05;71.27499999999999;Reprovado;7.733333333333333;76.93333333333332;2.4000000000000004;1.7733333333333343;0.8;0.095;0.105;84.75;Alto Risco
151;13;8;6.0;0.5;0.3;60.7;3.6;0.4;0.2;66.7;4.6;0.5;0.3;67.3;5.2;0.4;0.4;72.2;6.8;4.2;5.4;6.000000000000001;5.6;66.725;Reprovado;5.466666666666666;64.89999999999999;-1.3999999999999997;1.693333333333333;0.995;0.005;0.0;99.75;Alto Risco
152;13;9;6.3;0.2;0.1;71.2;3.0;0.1;0.8;76.1;3.2;0.8;0.8;55.3;5.0;0.0;0.5;92.5;6.6;3.9;4.8;5.5;5.2;73.775;Reprovado;5.1000000000000005;67.53333333333335;-1.7999999999999998;1.8899999999999997;0.96;0.04;0.0;98.0;Alto Risco
153;11;6;3.9;0.0;0.8;95.4;6.6;0.4;0.1;79.3;5.5;0.1;0.0;74.6;5.9;0.3;0.1;80.8;4.7;7.1;5.6;6.3;5.925;82.52499999999999;Recuperação;5.8;83.1;0.8999999999999995;1.4699999999999993;0.075;0.905;0.02;52.75;Risco Moderado
154;13;9;7.6;0.2;0.9;75.4;4.8;0.7;0.8;50.4;5.7;0.9;0.6;88.4;5.9;0.6;0.7;64.6;8.7;6.3;7.2;7.2;7.35;69.7;Reprovado;7.399999999999999;71.4;-1.4999999999999991;1.469999999999999;0.85;0.045;0.105;87.25;Alto Risco
155;11;8;5.1;1.0;0.1;59.4;4.3;0.5;0.9;88.1;3.8;0.8;0.3;61.1;6.7;0.8;0.6;71.0;6.199999999999999;5.7;4.9;8.1;6.225;69.9;Reprovado;5.599999999999999;69.53333333333333;-1.299999999999999;0.4299999999999994;0.915;0.085;0.0;95.75;Alto Risco
156;12;8;4.9;0.8;1.0;53.8;3.1;0.7;0.4;85.7;6.8;0.2;0.3;63.5;5.5;0.1;0.3;85.3;6.7;4.2;7.3;5.9;6.025;72.075;Reprovado;6.066666666666666;67.66666666666667;0.5999999999999996;2.703333333333333;0.945;0.05;0.005;97.0;Alto Risco
157;13;9;5.6;1.0;0.5;84.8;5.7;0.4;0.6;68.3;7.9;0.7;0.6;62.1;3.5;0.1;0.0;98.7;7.1;6.7;9.2;3.6;6.65;78.475;Recuperação;7.666666666666667;71.73333333333333;2.1;1.803333333333332;0.335;0.625;0.04;64.75;Risco Moderado
158;12;6;3.2;0.5;0.3;69.1;7.3;0.6;0.4;52.6;7.7;0.4;0.9;99.6;7.3;0.9;0.1;94.7;4.0;8.299999999999999;9.0;8.299999999999999;7.399999999999999;79.0;Aprovado;7.099999999999999;73.76666666666667;5.0;7.329999999999999;0.245;0.095;0.66;29.25;Baixo Risco
159;11;7;3.8;0.1;0.1;91.1;7.8;0.2;0.4;87.7;4.0;0.4;0.6;59.9;4.5;0.8;0.4;67.1;4.0;8.4;5.0;5.7;5.775;76.45;Recuperação;5.8;79.56666666666668;1.0;5.32;0.08;0.905;0.015;53.25;Risco Moderado
160;14;8;6.7;0.5;0.5;83.0;5.8;0.7;0.3;97.8;7.4;0.8;0.9;78.8;7.9;0.6;0.2;99.9;7.7;6.8;9.1;8.7;8.075;89.875;Aprovado;7.866666666666667;86.53333333333335;1.3999999999999997;1.343333333333333;0.04;0.04;0.92;6.0;Baixo Risco
161;13;6;3.4;0.5;0.8;89.8;5.6;0.5;0.8;62.0;6.5;1.0;0.3;96.3;3.6;0.8;0.4;50.2;4.7;6.9;7.8;4.800000000000001;6.05;74.575;Reprovado;6.466666666666668;82.7;3.1;2.543333333333333;0.68;0.295;0.025;82.75;Alto Risco
162;11;6;6.0;0.8;0.7;63.6;3.4;0.2;0.9;66.2;5.3;0.1;0.5;57.3;7.8;0.4;0.6;51.4;7.5;4.5;5.9;8.799999999999999;6.674999999999999;59.62500000000001;Reprovado;5.966666666666666;62.366666666666674;-1.5999999999999996;2.2533333333333334;0.97;0.03;0.0;98.5;Alto Risco
163;14;7;4.2;0.1;0.1;84.6;5.7;0.3;0.9;59.2;5.7;0.4;0.5;98.5;3.5;0.8;0.5;91.2;4.4;6.9;6.6000000000000005;4.8;5.675000000000001;83.375;Recuperação;5.966666666666668;80.76666666666667;2.2;1.8633333333333335;0.08;0.905;0.015;53.25;Risco Moderado
164;14;8;4.9;0.5;0.1;63.2;4.9;0.7;0.2;78.8;7.2;0.5;0.0;97.4;4.2;0.4;0.2;60.0;5.5;5.800000000000001;7.7;4.800000000000001;5.95;74.85;Reprovado;6.333333333333333;79.8;2.2;1.4233333333333331;0.72;0.265;0.015;85.25;Alto Risco
165;12;8;4.4;0.2;0.4;97.0;6.0;0.5;0.9;57.7;5.4;0.4;0.6;94.2;3.2;0.2;0.3;53.0;5.000000000000001;7.4;6.4;3.7;5.625000000000001;75.475;Recuperação;6.266666666666668;82.96666666666665;1.3999999999999997;1.4533333333333327;0.06;0.935;0.005;52.75;Risco Moderado
166;11;6;4.8;0.3;0.3;81.8;4.9;0.2;0.7;67.8;4.9;0.4;0.7;60.7;6.5;0.7;0.6;61.9;5.4;5.800000000000001;6.000000000000001;7.8;6.25;68.05;Reprovado;5.733333333333334;70.10000000000001;0.6000000000000005;0.0933333333333335;0.955;0.045;0.0;97.75;Alto Risco
167;14;6;6.6;0.7;0.2;66.2;4.2;1.0;0.3;84.9;5.5;0.1;0.6;81.7;7.3;0.4;0.9;71.3;7.5;5.5;6.199999999999999;8.6;6.949999999999999;76.025;Recuperação;6.4;77.60000000000001;-1.3000000000000007;1.03;0.12;0.855;0.025;54.75;Risco Moderado
168;13;7;4.5;0.5;0.3;63.5;3.5;0.7;0.1;78.0;5.9;0.7;0.7;88.0;5.2;1.0;0.8;86.5;5.3;4.3;7.300000000000001;7.0;5.975;79.0;Recuperação;5.633333333333333;76.5;2.000000000000001;2.333333333333335;0.065;0.93;0.005;53.0;Risco Moderado
169;13;7;5.8;0.4;0.8;59.5;4.6;1.0;0.3;69.3;3.9;0.4;0.6;99.3;7.6;0.3;0.6;81.2;7.0;5.9;4.9;8.5;6.574999999999999;77.325;Recuperação;5.933333333333334;76.03333333333335;-2.1;1.103333333333333;0.135;0.86;0.005;56.5;Risco Moderado
170;12;8;5.4;0.4;0.9;84.7;3.5;0.4;0.9;71.0;7.5;0.2;0.1;59.0;6.0;0.9;0.4;61.9;6.700000000000001;4.8;7.8;7.300000000000001;6.65;69.14999999999999;Reprovado;6.433333333333334;71.56666666666666;1.0999999999999988;2.3033333333333337;0.915;0.07;0.015;95.0;Alto Risco
