,prova_b1,prova_b2,prova_b3,trab1_b1,trab1_b2,trab1_b3,trab2_b1,trab2_b2,trab2_b3,freq_b1,freq_b2,freq_b3,idade,serie,media_nota_b1_b3,media_freq_b1_b3,slope_nota,var_nota,resultado_final
632,5.4,7.0,4.0,0.9,0.7,0.0,0.8,0.6,0.7,91.2,79.3,93.0,11,7,6.7,87.83333333333333,-2.4000000000000004,3.360000000000001,1
633,6.3,7.3,7.4,0.9,0.1,0.4,0.1,0.2,0.3,69.2,79.3,73.7,11,9,7.666666666666667,74.06666666666666,0.8000000000000016,0.16333333333333405,0
634,3.7,3.7,3.8,0.7,0.6,0.3,0.3,0.4,0.3,73.0,72.3,90.0,12,9,4.6000000000000005,78.43333333333334,-0.2999999999999998,0.029999999999999964,1
635,3.1,7.8,5.3,0.6,0.7,0.8,0.3,0.8,0.3,65.2,91.8,79.0,12,7,6.566666666666667,78.66666666666667,2.4000000000000004,7.043333333333335,1
636,4.5,4.6,6.0,0.9,0.2,0.8,0.4,0.6,0.7,96.6,63.2,88.7,11,7,6.233333333333334,82.83333333333333,1.6999999999999993,1.2433333333333327,1
637,6.5,6.3,6.5,0.2,0.8,0.5,1.0,0.7,0.2,55.9,72.4,66.6,13,6,7.566666666666666,64.96666666666667,-0.5,0.10333333333333325,0
638,4.0,6.8,4.9,0.1,0.0,0.6,0.1,0.9,0.0,96.7,76.9,91.6,12,9,5.8,88.40000000000002,1.3000000000000007,3.1300000000000017,1
639,6.4,7.1,7.3,0.2,0.8,0.6,0.5,0.9,0.7,84.2,83.2,63.7,14,8,8.166666666666666,77.03333333333335,1.4999999999999991,0.863333333333332,2
640,7.8,7.7,5.8,0.8,0.5,0.8,0.2,0.9,0.2,76.6,89.2,77.3,12,6,8.233333333333333,81.03333333333335,-1.9999999999999991,1.5633333333333328,2
641,3.5,4.6,5.2,0.0,0.2,0.4,1.0,0.1,0.1,51.6,69.7,60.7,12,7,5.033333333333334,60.666666666666664,1.2000000000000002,0.3733333333333334,0
642,6.4,7.3,3.3,0.6,0.1,0.3,0.1,0.5,0.2,73.8,82.3,73.8,14,9,6.266666666666666,76.63333333333333,-3.3,4.723333333333331,2
643,5.2,3.7,5.3,1.0,1.0,0.3,0.4,0.7,0.4,70.4,57.5,65.9,11,8,6.0,64.60000000000001,-0.6000000000000005,0.3600000000000001,0
644,7.3,6.5,7.1,0.9,0.1,0.5,0.7,0.8,0.5,58.1,96.6,63.3,14,8,8.133333333333333,72.66666666666667,-0.7999999999999989,0.5633333333333332,0
645,3.9,6.7,6.1,0.5,0.2,0.4,0.7,0.6,0.0,82.8,69.2,98.3,11,6,6.366666666666667,83.43333333333334,1.3999999999999995,1.4533333333333325,1
646,6.5,6.4,7.2,0.1,0.3,0.4,0.4,0.2,1.0,98.6,86.5,58.0,11,9,7.5,81.03333333333333,1.6000000000000014,0.9100000000000014,1
647,7.2,4.3,5.5,0.8,0.6,0.1,0.3,0.8,0.7,78.1,51.0,89.4,11,9,6.766666666666667,72.83333333333333,-2.000000000000001,1.8533333333333353,0
648,7.7,7.4,3.6,0.6,0.5,0.7,0.4,0.7,0.3,85.7,60.3,99.2,14,7,7.3,81.73333333333333,-4.100000000000001,5.470000000000002,1
649,6.4,3.8,3.1,0.1,0.1,0.2,0.3,0.1,0.3,53.4,74.4,51.0,11,9,4.8,59.6,-3.1999999999999997,3.0399999999999996,0
650,5.5,3.3,4.5,0.1,0.3,0.2,0.2,0.5,0.4,70.9,93.9,85.0,13,9,5.0,83.26666666666667,-0.6999999999999993,0.7300000000000001,0
651,6.1,6.6,6.5,0.9,0.2,0.4,0.5,0.2,0.6,55.8,76.4,62.6,14,6,7.333333333333333,64.93333333333332,0.0,0.08333333333333333,0
652,7.3,5.4,7.0,0.7,0.2,0.2,0.3,0.3,0.1,80.6,96.5,52.0,13,9,7.166666666666667,76.36666666666666,-1.0000000000000009,1.4533333333333336,2
653,5.9,7.2,4.5,0.8,0.4,0.6,0.3,0.0,0.2,96.9,74.2,70.1,11,8,6.633333333333333,80.4,-1.7000000000000002,1.4233333333333333,0
654,3.2,4.9,5.5,0.9,0.7,0.4,0.7,0.4,0.9,83.1,74.5,96.8,12,6,5.866666666666667,84.8,2.0,1.0133333333333334,1
655,7.7,3.8,5.1,0.6,0.2,0.4,1.0,0.5,0.3,53.8,56.0,50.6,11,6,6.533333333333334,53.46666666666667,-3.500000000000001,6.163333333333335,0
656,6.4,7.2,5.1,0.5,0.4,0.5,0.6,0.6,0.4,67.7,90.1,79.4,13,7,7.233333333333334,79.06666666666668,-1.5,1.2633333333333345,0
657,6.4,5.7,4.2,0.4,0.4,0.2,0.1,0.7,0.9,77.5,62.3,75.1,13,9,6.333333333333333,71.63333333333334,-1.5999999999999996,0.8033333333333331,0
658,4.1,3.9,3.7,0.3,1.0,0.2,0.1,0.8,0.7,70.2,95.0,93.7,14,7,4.933333333333334,86.3,0.10000000000000142,0.4433333333333337,0
659,6.3,6.6,4.0,0.4,1.0,0.9,1.0,0.2,0.3,91.7,95.5,54.2,12,8,6.8999999999999995,80.46666666666665,-2.5,2.1699999999999995,2
660,5.0,5.6,3.3,0.8,0.8,0.4,0.3,0.1,0.7,90.7,97.2,84.1,14,6,5.666666666666667,90.66666666666667,-1.6999999999999993,1.2433333333333318,1
661,6.3,6.0,4.0,0.6,0.2,0.4,0.1,0.9,0.0,80.6,76.0,84.0,13,6,6.166666666666667,80.2,-2.5999999999999988,2.3433333333333324,0
662,3.5,5.3,3.0,0.9,0.1,0.0,0.6,0.2,0.7,68.7,83.9,83.5,11,6,4.766666666666667,78.7,-1.2999999999999998,0.9433333333333329,1
663,6.3,7.1,6.1,0.4,0.3,0.5,0.6,1.0,0.5,62.8,88.9,97.1,12,8,7.599999999999999,82.93333333333332,-0.20000000000000018,0.4899999999999991,2
664,8.0,7.1,4.6,0.6,0.3,0.6,0.6,0.8,0.8,55.3,56.6,91.2,11,8,7.8,67.7,-3.2,2.68,0
665,3.2,6.5,7.9,0.6,0.5,0.6,0.3,0.5,1.0,67.7,80.0,52.1,11,7,7.033333333333334,66.6,5.3999999999999995,7.453333333333331,0
666,7.9,3.5,4.0,0.6,0.8,0.7,0.0,1.0,0.9,70.7,51.7,73.6,12,7,6.466666666666668,65.33333333333333,-2.8999999999999995,3.1233333333333335,0
667,5.0,7.2,4.7,0.7,0.9,0.2,1.0,0.1,0.9,83.8,74.9,69.9,14,7,6.8999999999999995,76.2,-0.8999999999999995,1.4699999999999984,1
668,7.4,6.4,4.8,0.2,0.8,0.3,0.3,0.3,0.5,82.9,57.7,65.5,11,9,7.0,68.7,-2.3000000000000007,1.5100000000000007,0
669,6.9,6.5,3.0,0.5,0.4,0.8,0.7,0.6,0.4,53.5,59.1,72.6,13,6,6.6000000000000005,61.73333333333333,-3.8999999999999995,4.409999999999999,0
670,5.8,4.8,7.2,0.1,0.7,0.9,0.7,0.4,0.5,69.8,68.3,69.2,11,6,7.033333333333334,69.10000000000001,2.0,1.9633333333333325,0
671,6.7,7.4,3.2,0.4,0.3,0.1,0.6,0.9,0.7,59.1,71.6,71.6,12,7,6.766666666666667,67.43333333333332,-3.7,5.9433333333333325,0
672,7.4,6.6,7.7,0.5,0.1,0.5,0.3,0.1,0.9,57.8,81.2,99.0,12,6,8.033333333333333,79.33333333333333,0.8999999999999986,1.3433333333333346,2
673,5.0,3.6,7.5,0.7,0.7,0.2,0.3,0.5,0.2,91.4,53.7,54.4,12,7,6.233333333333334,66.50000000000001,1.9000000000000004,2.4433333333333342,0
674,4.6,5.0,5.7,1.0,0.0,0.1,0.6,0.6,0.9,52.1,75.2,96.1,14,9,6.166666666666667,74.46666666666667,0.5000000000000009,0.3033333333333336,0
675,6.3,7.4,5.7,0.6,0.4,0.3,0.9,0.7,0.8,71.0,59.1,74.0,11,9,7.7,68.03333333333333,-1.0,0.7300000000000001,0
676,7.0,3.2,6.3,0.7,0.3,0.1,0.9,0.3,1.0,58.4,78.7,81.2,14,8,6.599999999999999,72.76666666666667,-1.200000000000001,6.239999999999998,0
677,6.8,7.8,4.9,0.5,0.7,0.7,0.1,0.4,0.9,94.0,81.9,91.5,14,9,7.599999999999999,89.13333333333333,-0.8999999999999977,1.4699999999999998,2
678,7.0,6.4,6.2,0.6,0.8,0.5,0.2,0.8,0.3,77.9,77.8,68.0,12,7,7.6000000000000005,74.56666666666666,-0.7999999999999998,0.27999999999999997,0
679,5.2,6.2,3.2,0.1,0.3,0.1,0.9,0.2,0.1,61.6,86.9,71.5,12,9,5.433333333333334,73.33333333333333,-2.8,3.163333333333333,1
680,7.1,4.4,3.3,0.3,0.8,0.0,0.7,0.8,0.1,75.1,66.8,70.5,14,8,5.833333333333333,70.8,-4.699999999999999,5.543333333333333,0
681,3.6,4.2,5.3,0.4,0.3,0.8,0.9,0.6,0.3,86.6,88.3,68.7,11,6,5.466666666666666,81.19999999999999,1.5,0.6633333333333336,0
682,5.7,7.7,5.7,0.5,0.4,0.2,0.2,0.8,0.6,97.9,71.6,96.3,13,7,7.266666666666667,88.60000000000001,0.09999999999999964,2.003333333333334,1
683,3.0,4.5,7.4,0.0,0.7,0.6,0.6,0.7,0.8,61.0,74.2,91.4,14,6,6.1000000000000005,75.53333333333333,5.200000000000001,6.790000000000002,0
684,4.6,6.9,3.5,0.1,0.7,0.3,0.7,0.2,0.9,94.3,82.4,55.4,11,8,5.966666666666668,77.36666666666666,-0.7000000000000002,2.6433333333333344,1
685,4.8,5.0,7.1,0.3,1.0,0.6,0.7,0.6,0.6,96.7,50.9,55.4,12,8,6.899999999999999,67.66666666666667,2.499999999999999,1.629999999999999,1
686,5.0,3.7,4.1,1.0,0.2,0.3,0.4,0.9,0.0,95.8,82.7,71.4,12,8,5.2,83.3,-2.0,1.1199999999999999,1
687,6.5,3.1,5.0,0.3,0.7,0.1,0.0,0.4,0.2,81.8,80.9,54.9,11,6,5.433333333333334,72.53333333333333,-1.5,1.703333333333333,1
688,4.9,5.7,4.6,0.5,0.6,0.2,0.6,1.0,0.1,81.5,65.5,81.0,13,6,6.066666666666667,76.0,-1.0999999999999996,1.4433333333333327,0
689,5.2,7.9,5.0,0.2,0.9,0.2,0.3,0.5,0.4,70.2,54.3,57.2,12,6,6.866666666666667,60.56666666666666,-0.09999999999999964,4.443333333333334,0
690,4.2,4.8,3.8,0.6,0.2,0.4,0.5,0.1,0.5,87.6,54.5,76.1,12,6,5.033333333333332,72.73333333333333,-0.5999999999999996,0.09333333333333321,1
691,4.9,4.8,5.5,0.3,0.8,0.7,1.0,0.4,0.0,76.6,96.2,50.4,12,8,6.133333333333333,74.4,0.0,0.013333333333333358,0
692,4.1,4.7,7.0,0.2,0.6,0.3,0.4,1.0,0.3,83.9,84.5,65.8,11,8,6.2,78.06666666666666,2.8999999999999995,2.109999999999999,0
693,3.4,5.6,5.2,0.5,0.3,0.0,0.8,0.3,0.2,71.4,56.4,83.9,14,7,5.433333333333333,70.56666666666668,0.7000000000000002,0.5633333333333327,0
694,6.0,5.2,5.5,0.0,0.5,0.5,0.2,0.9,0.6,86.6,67.8,74.2,12,7,6.466666666666666,76.19999999999999,0.39999999999999947,0.053333333333333316,1
695,6.3,7.4,7.2,0.0,0.3,0.6,0.7,0.9,0.5,91.2,79.6,98.9,14,6,7.966666666666666,89.90000000000002,1.3000000000000007,0.7233333333333334,2
696,6.1,5.5,6.5,0.2,0.6,1.0,1.0,0.4,0.5,57.3,91.8,93.7,13,9,7.266666666666667,80.93333333333334,0.7000000000000002,0.5633333333333334,2
697,5.3,5.5,5.5,0.0,0.9,0.6,0.1,0.1,0.4,91.6,52.2,68.0,12,9,6.133333333333333,70.60000000000001,1.0999999999999996,0.4033333333333331,0
698,4.9,3.7,4.3,0.1,0.6,0.5,0.0,0.7,1.0,77.0,61.8,52.3,12,8,5.266666666666667,63.70000000000001,0.7999999999999998,0.21333333333333326,0
699,7.3,7.9,7.4,0.3,0.6,0.6,0.4,0.3,0.2,92.2,94.5,92.3,13,8,8.333333333333334,93.0,0.1999999999999993,0.17333333333333376,2
700,5.6,4.2,5.9,0.8,0.5,0.9,0.1,0.8,0.5,71.6,50.5,95.6,12,8,6.433333333333334,72.56666666666666,0.8000000000000016,0.8133333333333339,0
701,5.4,3.4,4.1,0.6,0.1,0.8,0.7,0.4,0.7,69.0,60.1,91.0,14,7,5.3999999999999995,73.36666666666666,-1.1000000000000005,1.9900000000000002,1
702,3.1,6.3,4.3,0.5,0.2,0.3,0.9,0.5,0.6,95.8,98.0,56.4,11,7,5.566666666666666,83.4,0.6999999999999993,1.6633333333333333,1
703,4.7,6.0,7.0,0.3,0.5,0.2,0.4,0.8,0.9,62.6,80.7,99.9,14,8,6.933333333333333,81.06666666666668,2.6999999999999993,1.923333333333332,0
704,4.9,5.1,3.2,0.9,0.3,0.3,0.3,0.4,0.4,92.2,63.1,62.9,11,8,5.266666666666667,72.73333333333333,-2.2000000000000006,1.4233333333333338,0
705,5.0,5.1,8.0,0.4,0.2,0.5,0.4,0.4,0.5,74.2,53.3,86.2,11,8,6.833333333333333,71.23333333333333,3.1999999999999993,3.5233333333333325,1
706,5.9,6.9,3.7,0.1,0.5,0.7,0.7,0.4,0.1,75.7,51.4,95.4,14,9,6.333333333333333,74.16666666666667,-2.2,2.823333333333334,1
707,5.7,4.0,7.0,0.6,0.3,0.5,0.0,0.4,0.6,65.4,62.2,61.8,14,7,6.366666666666667,63.13333333333333,1.7999999999999998,2.8933333333333326,0
708,6.0,7.1,5.0,0.1,0.3,0.1,0.6,0.5,0.3,78.7,94.1,95.4,14,9,6.666666666666667,89.40000000000002,-1.299999999999999,1.5633333333333312,1
709,6.8,6.2,5.5,0.3,0.5,0.7,0.6,0.8,0.2,66.3,70.8,65.5,14,9,7.2,67.53333333333333,-1.299999999999999,0.4899999999999993,0
710,7.1,5.1,7.4,0.5,0.1,0.8,0.6,0.4,0.5,52.0,86.0,98.8,13,8,7.5,78.93333333333334,0.5000000000000018,2.7700000000000014,2
711,6.6,5.3,5.1,0.9,0.9,0.3,0.2,0.5,0.5,63.6,95.9,64.1,12,8,6.766666666666667,74.53333333333333,-1.7999999999999998,0.8133333333333331,1
712,7.8,4.3,5.7,0.5,0.9,0.7,0.7,0.7,0.1,50.3,70.4,97.7,11,6,7.133333333333333,72.8,-2.5,2.7033333333333327,1
713,3.1,6.8,3.2,0.7,0.7,0.4,0.1,0.3,0.7,98.9,59.6,52.7,14,6,5.333333333333333,70.39999999999999,0.3999999999999999,4.6033333333333335,0
714,4.0,5.6,3.0,1.0,0.1,0.9,0.2,0.3,0.6,98.3,75.9,85.5,14,9,5.233333333333333,86.56666666666666,-0.7000000000000002,0.5633333333333326,1
715,3.0,4.6,4.2,0.1,0.8,0.8,0.9,0.9,0.2,69.8,95.4,76.6,14,7,5.166666666666667,80.6,1.2000000000000002,1.3233333333333333,1
716,6.2,6.0,6.4,0.3,0.8,0.5,0.7,0.7,0.5,86.4,90.2,73.9,13,8,7.366666666666667,83.50000000000001,0.20000000000000018,0.023333333333333317,2
717,7.5,8.0,3.6,0.4,0.8,0.7,0.0,0.6,0.7,67.3,53.3,61.2,14,8,7.433333333333334,60.6,-2.9000000000000004,5.003333333333334,0
718,4.2,5.2,3.6,0.4,0.1,0.9,0.2,0.6,0.5,83.6,84.6,85.3,14,9,5.233333333333333,84.5,0.1999999999999993,0.34333333333333327,1
719,7.6,7.6,5.1,0.4,0.6,0.5,0.2,0.0,0.4,90.3,78.6,59.5,14,6,7.466666666666666,76.13333333333333,-2.1999999999999993,1.6133333333333324,0
720,3.3,4.7,6.2,0.9,0.8,0.3,0.3,0.6,0.3,97.3,95.4,77.6,12,7,5.8,90.09999999999998,2.3,1.3899999999999997,1
721,7.7,3.3,6.6,0.7,0.6,0.8,0.2,0.5,0.6,70.0,56.1,62.7,13,6,7.0,62.93333333333334,-0.6000000000000005,5.1599999999999975,0
722,4.8,4.0,3.9,0.6,0.6,0.2,0.1,0.5,0.9,89.2,76.7,97.8,14,6,5.199999999999999,87.89999999999999,-0.4999999999999991,0.06999999999999977,1
723,3.5,5.1,3.4,0.3,0.5,0.4,0.5,0.4,0.7,63.3,94.0,51.4,11,6,4.933333333333334,69.56666666666668,0.20000000000000018,0.8633333333333335,1
724,5.4,4.1,7.7,0.8,0.5,0.9,0.7,0.1,0.1,99.5,70.5,60.0,11,6,6.766666666666666,76.66666666666667,1.799999999999999,4.013333333333334,1
725,4.3,3.0,4.3,1.0,0.0,0.7,0.6,0.2,0.5,51.3,74.1,62.1,11,8,4.866666666666667,62.5,-0.40000000000000036,2.1233333333333335,0
726,4.4,7.6,7.3,0.8,0.6,0.4,0.7,1.0,0.9,80.2,53.5,70.7,13,8,7.8999999999999995,68.13333333333333,2.6999999999999993,3.089999999999998,0
727,4.5,7.2,7.3,0.0,0.1,0.2,0.1,0.4,0.1,83.0,63.9,61.6,13,6,6.633333333333333,69.5,3.0,3.103333333333334,0
728,7.0,6.7,6.9,0.6,0.4,0.4,1.0,0.5,1.0,84.4,66.2,74.6,11,7,8.166666666666666,75.06666666666668,-0.29999999999999893,0.2633333333333335,2
729,5.7,3.8,3.8,0.1,0.3,0.3,0.8,0.1,0.9,56.0,97.3,93.6,14,9,5.266666666666667,82.3,-1.5999999999999996,1.4933333333333336,1
730,4.6,3.6,7.1,0.3,0.5,0.2,0.8,0.0,0.1,96.9,64.1,85.6,13,7,5.733333333333332,82.2,1.6999999999999993,2.7233333333333314,1
731,6.1,3.3,6.8,0.1,0.1,0.7,0.8,0.7,0.9,59.1,73.0,79.0,11,7,6.5,70.36666666666666,1.4000000000000012,4.8100000000000005,0
732,6.6,6.6,6.0,0.6,0.7,0.3,0.9,0.5,0.4,81.1,83.6,54.5,11,7,7.533333333333332,73.06666666666666,-1.3999999999999995,0.5433333333333329,0
733,4.4,7.6,4.7,0.7,0.8,0.5,0.5,0.5,0.8,61.1,58.1,84.7,14,6,6.833333333333333,67.96666666666667,0.39999999999999947,3.243333333333333,0
734,5.1,5.2,4.3,0.1,0.2,0.4,0.2,0.2,0.4,65.4,74.3,58.3,12,8,5.366666666666667,66.0,-0.2999999999999998,0.06333333333333332,0
735,3.6,3.6,3.6,0.4,0.1,1.0,0.6,0.7,0.4,77.3,86.9,89.3,13,7,4.666666666666667,84.5,0.40000000000000036,0.09333333333333327,0
736,3.9,5.6,5.5,0.5,0.1,0.4,0.7,0.2,0.6,70.9,93.3,62.5,14,6,5.833333333333333,75.56666666666666,1.3999999999999995,0.493333333333333,0
737,6.4,4.7,5.9,0.4,0.9,0.1,0.7,0.2,0.8,58.0,81.3,70.9,11,7,6.7,70.06666666666668,-0.7000000000000011,0.7300000000000001,2
738,3.9,4.9,4.8,0.1,0.5,0.1,0.5,0.5,0.0,58.5,83.5,67.5,11,7,5.1000000000000005,69.83333333333333,0.40000000000000036,0.5200000000000002,1
739,5.6,6.1,5.4,0.4,0.5,0.6,0.1,0.3,0.6,70.9,56.3,92.9,14,6,6.533333333333334,73.36666666666667,0.5,0.1633333333333336,0
740,6.5,6.6,4.8,0.8,0.1,0.6,0.4,0.2,0.2,87.9,97.3,56.3,13,8,6.733333333333334,80.5,-2.1000000000000005,1.123333333333334,1
741,3.5,3.6,6.2,0.1,0.6,0.4,0.9,0.6,0.3,94.9,56.6,78.3,12,8,5.400000000000001,76.60000000000001,2.4000000000000004,1.7100000000000006,1
742,5.8,3.2,7.5,0.1,0.9,0.4,0.6,0.7,0.3,54.2,88.7,57.1,12,9,6.5,66.66666666666667,1.700000000000002,2.8900000000000006,0
743,4.3,8.0,3.8,0.4,0.8,0.1,0.5,0.8,0.5,69.7,63.2,85.2,11,6,6.400000000000001,72.7,-0.7999999999999998,7.839999999999998,1
744,7.8,4.2,4.9,0.9,0.6,0.5,0.3,0.4,0.3,55.0,96.7,95.3,13,9,6.633333333333333,82.33333333333333,-3.3,4.263333333333334,1
745,5.4,3.3,3.7,0.7,0.1,0.5,0.4,0.1,0.1,50.8,86.0,71.7,12,9,4.766666666666667,69.5,-2.200000000000001,2.413333333333335,0
746,7.0,3.9,6.1,0.7,0.1,0.1,0.9,0.3,0.1,83.1,87.7,74.4,13,9,6.399999999999999,81.73333333333333,-2.3000000000000007,4.63,1
747,5.8,3.2,6.6,0.4,0.0,0.1,0.7,1.0,0.0,80.1,61.0,96.4,13,8,5.933333333333334,79.16666666666667,-0.20000000000000107,2.2633333333333328,1
748,3.2,5.0,7.7,0.6,0.3,0.1,0.8,0.6,0.5,58.2,72.2,76.0,11,6,6.266666666666667,68.8,3.7,3.523333333333334,0
749,6.2,7.0,4.4,0.0,0.1,0.1,0.5,0.7,1.0,61.7,80.9,74.4,12,9,6.666666666666667,72.33333333333334,-1.2000000000000002,1.3233333333333333,0
750,7.8,4.7,7.8,0.6,0.3,0.6,0.6,0.0,0.1,51.2,88.5,78.9,14,6,7.5,72.86666666666666,-0.5,4.75,0
751,6.0,5.2,3.3,0.9,0.4,0.2,0.2,0.5,0.9,91.7,55.2,84.5,11,6,5.866666666666667,77.13333333333334,-2.7,1.8633333333333337,1
752,7.1,6.4,6.0,0.6,0.9,0.3,0.7,0.0,0.7,98.7,98.1,55.3,12,8,7.566666666666666,84.03333333333335,-1.3999999999999986,0.5433333333333319,1
753,7.4,5.5,3.3,0.9,0.6,0.2,0.4,0.6,0.6,56.8,94.5,91.1,12,9,6.5,80.8,-4.600000000000001,5.320000000000003,1
754,4.1,7.3,7.5,0.7,0.8,1.0,0.4,0.9,0.6,61.6,63.5,71.8,12,9,7.766666666666666,65.63333333333333,3.8999999999999995,4.943333333333332,0
755,4.1,7.3,5.6,0.1,0.7,0.9,0.6,1.0,0.8,93.4,91.1,53.6,12,6,7.033333333333332,79.36666666666666,2.500000000000001,4.463333333333336,1
756,6.1,3.0,6.3,0.9,0.1,0.2,0.9,0.5,0.1,96.3,75.9,89.3,12,7,6.033333333333334,87.16666666666667,-1.3000000000000007,4.863333333333334,1
757,5.1,6.9,7.2,0.1,0.7,0.3,0.1,0.5,0.5,71.0,73.1,68.8,13,8,7.133333333333333,70.96666666666665,2.700000000000001,2.523333333333337,1
758,7.2,5.3,3.8,0.5,0.3,0.2,0.8,0.9,0.7,52.5,65.7,55.0,11,8,6.566666666666666,57.73333333333333,-3.8,3.613333333333333,0
759,7.5,7.9,3.2,0.1,0.6,0.5,0.3,0.7,0.6,52.0,79.0,81.7,13,8,7.133333333333333,70.89999999999999,-3.5999999999999988,6.443333333333332,0
760,4.8,5.4,7.4,0.0,0.3,0.0,0.4,0.1,0.8,78.7,86.5,94.0,14,8,6.400000000000001,86.39999999999999,3.000000000000001,2.520000000000002,1
761,4.2,7.9,4.6,0.4,1.0,0.7,0.0,0.5,0.1,69.6,70.5,94.4,12,9,6.466666666666666,78.16666666666667,0.7999999999999998,6.613333333333333,1
762,6.9,6.8,3.6,0.3,0.3,0.5,0.3,0.2,0.7,51.4,81.5,97.9,11,9,6.533333333333334,76.93333333333334,-2.7,2.2633333333333336,1
763,4.4,4.2,5.3,0.5,0.3,0.9,0.5,0.5,0.5,79.2,85.0,93.4,12,7,5.7,85.86666666666667,1.2999999999999998,0.79,1
764,7.1,5.7,6.0,0.6,0.9,0.2,0.1,0.5,0.4,50.6,85.6,50.1,11,8,7.166666666666667,62.099999999999994,-1.1999999999999984,0.3633333333333323,0
765,5.1,8.0,3.2,0.0,0.0,0.8,0.5,0.6,0.3,89.4,52.6,69.0,13,8,6.166666666666667,70.33333333333333,-1.2999999999999998,4.863333333333332,0
766,6.3,7.3,4.4,0.1,0.7,0.8,0.9,0.4,0.6,65.3,93.0,90.9,11,6,7.166666666666667,83.06666666666668,-1.5,1.703333333333334,1
767,3.5,3.5,3.2,0.6,0.7,0.1,0.1,0.2,0.9,52.0,72.9,68.3,14,9,4.266666666666667,64.39999999999999,8.881784197001252e-16,0.013333333333333417,0
768,6.1,6.5,5.1,0.3,0.8,0.4,0.8,0.5,0.5,79.4,63.1,80.1,14,8,7.0,74.2,-1.1999999999999993,0.8399999999999996,1
769,5.3,4.7,7.5,0.7,1.0,0.2,0.4,0.8,0.8,69.9,62.1,80.3,11,7,7.133333333333333,70.76666666666667,2.0999999999999996,1.403333333333333,1
770,5.9,3.0,7.9,0.7,1.0,0.3,0.7,0.7,0.4,98.7,74.2,68.3,11,7,6.866666666666667,80.39999999999999,1.3000000000000007,3.9433333333333356,0
771,3.8,5.0,6.2,0.8,0.1,0.3,0.3,0.3,0.1,77.2,94.3,95.2,11,9,5.633333333333333,88.89999999999999,1.6999999999999993,0.7633333333333326,1
772,6.7,4.2,3.8,0.7,0.8,0.6,0.2,0.9,0.1,63.8,68.9,75.2,11,7,6.0,69.3,-3.1000000000000005,2.4100000000000006,1
773,7.3,7.1,7.5,0.4,0.6,0.4,0.2,0.9,0.1,85.5,87.5,73.2,14,7,8.166666666666666,82.06666666666666,0.09999999999999964,0.1433333333333331,2
774,4.1,4.7,5.6,0.7,0.6,0.9,0.1,0.2,0.4,63.6,54.8,99.9,12,9,5.766666666666667,72.76666666666667,2.0,1.0533333333333335,0
775,3.5,7.1,3.8,0.3,0.1,0.1,0.2,0.0,0.3,95.2,73.8,74.7,11,8,5.133333333333333,81.23333333333333,0.20000000000000018,3.2133333333333316,1
776,3.1,3.0,7.6,0.3,0.7,1.0,0.7,0.7,0.7,68.7,99.6,58.9,11,8,5.933333333333334,75.73333333333333,5.200000000000001,8.523333333333335,0
777,6.2,4.5,6.8,0.8,1.0,0.2,0.9,0.8,0.7,77.5,88.5,75.7,14,7,7.3,80.56666666666666,-0.20000000000000018,0.7600000000000006,2
778,6.0,4.2,6.7,0.4,0.9,0.8,0.8,1.0,0.1,52.5,60.5,90.7,14,7,6.966666666666666,67.89999999999999,0.39999999999999947,0.6033333333333326,2
779,5.7,4.2,6.5,0.8,0.4,0.3,0.7,0.9,0.2,71.3,75.1,88.8,13,8,6.566666666666667,78.39999999999999,-0.20000000000000018,0.8633333333333325,1
780,4.2,3.3,4.0,0.8,0.0,0.1,0.1,0.6,0.3,91.6,61.7,89.4,11,9,4.466666666666667,80.9,-0.6999999999999993,0.3633333333333331,1
781,5.0,3.9,4.1,0.9,0.4,0.9,0.3,0.5,0.5,90.3,70.5,85.4,13,7,5.5,82.06666666666668,-0.7000000000000002,0.49000000000000027,1
782,6.0,5.8,6.4,0.9,0.8,0.3,0.3,0.0,0.1,61.2,89.0,62.7,14,6,6.866666666666667,70.96666666666665,-0.40000000000000036,0.09333333333333349,0
783,5.5,4.5,4.1,0.4,0.7,0.7,0.2,0.2,0.1,61.3,88.6,93.1,14,9,5.466666666666666,80.99999999999999,-1.2000000000000002,0.36333333333333345,1
784,7.9,5.1,5.2,0.3,0.5,0.6,0.5,0.5,0.9,90.9,61.4,94.7,12,7,7.166666666666667,82.33333333333333,-2.000000000000001,1.8533333333333353,2
785,3.7,4.9,6.9,0.6,0.1,0.5,0.5,0.6,0.8,96.5,96.1,59.7,11,7,6.2,84.10000000000001,3.4000000000000012,3.160000000000003,2
786,6.5,7.4,6.9,0.4,0.4,0.5,0.4,0.6,0.2,54.8,79.6,56.5,13,6,7.766666666666667,63.633333333333326,0.29999999999999893,0.3233333333333333,0
787,5.0,7.5,5.3,0.6,0.5,0.7,0.4,0.7,0.4,72.5,69.0,98.8,14,6,7.033333333333334,80.10000000000001,0.40000000000000036,2.1233333333333317,0
788,5.1,5.5,7.0,0.7,0.9,0.1,0.8,0.3,0.4,66.9,75.1,93.4,14,8,6.933333333333334,78.46666666666667,0.9000000000000004,0.2433333333333334,0
789,6.6,4.7,7.2,0.7,0.6,0.7,0.8,0.6,0.8,93.5,80.3,94.7,13,9,7.566666666666667,89.5,0.6000000000000014,2.173333333333334,2
