id_aluno,idade,serie,prova_b1,trab1_b1,trab2_b1,freq_b1,prova_b2,trab1_b2,trab2_b2,freq_b2,prova_b3,trab1_b3,trab2_b3,freq_b3,prova_b4,trab1_b4,trab2_b4,freq_b4,nota_b1,nota_b2,nota_b3,nota_b4,nota_final,frequencia_final,resultado_final
514,12,6,7.1,0.9,1.0,81.1,6.1,1.0,0.5,60.8,5.2,0.7,0.4,74.6,7.5,0.4,0.5,81.8,9.0,7.6,6.300000000000001,8.4,7.825000000000001,74.57499999999999,Reprovado
515,12,7,5.3,0.7,0.2,99.5,5.8,0.5,0.3,64.6,3.4,0.3,0.6,54.7,7.3,0.2,0.8,75.0,6.2,6.6,4.3,8.3,6.3500000000000005,73.45,Reprovado
516,13,9,6.2,0.2,0.7,65.6,5.0,0.5,0.7,58.6,7.8,0.3,0.1,58.6,3.4,0.4,0.4,55.2,7.1000000000000005,6.2,8.2,4.2,6.425,59.5,Reprovado
517,14,7,5.6,0.4,0.7,67.0,5.6,0.3,0.7,69.0,4.1,1.0,0.8,55.1,3.5,0.1,0.5,59.9,6.7,6.6,5.8999999999999995,4.1,5.824999999999999,62.75,Reprovado
518,12,9,6.7,0.6,0.8,53.9,7.5,1.0,1.0,95.5,7.6,0.9,0.4,80.6,5.5,0.7,1.0,74.0,8.1,9.5,8.9,7.2,8.425,76.0,Aprovado
519,14,7,3.4,0.1,0.4,72.1,4.0,0.1,0.3,80.8,5.1,0.5,0.6,54.7,6.0,0.3,0.4,94.4,3.9,4.3999999999999995,6.199999999999999,6.7,5.3,75.5,Recuperação
520,12,8,3.3,0.9,0.3,63.1,3.1,0.6,0.7,70.6,7.9,0.8,0.7,87.7,4.4,0.3,0.6,78.3,4.5,4.4,9.4,5.3,5.9,74.925,Reprovado
521,14,9,4.2,0.8,0.3,67.2,7.3,0.3,0.1,96.7,5.8,0.5,0.2,51.0,6.6,0.1,0.1,84.1,5.3,7.699999999999999,6.5,6.799999999999999,6.574999999999999,74.75,Reprovado
522,13,8,3.8,0.5,0.7,91.7,5.9,0.3,0.1,52.4,7.7,0.4,0.9,62.5,6.0,0.9,0.8,67.0,5.0,6.3,9.0,7.7,7.0,68.4,Reprovado
523,12,6,7.4,1.0,0.8,96.8,7.5,0.4,0.0,60.5,3.0,0.2,0.6,94.5,4.6,0.5,0.6,78.6,9.200000000000001,7.9,3.8000000000000003,5.699999999999999,6.65,82.6,Recuperação
524,13,7,4.1,0.4,0.2,59.3,6.0,1.0,1.0,78.3,6.7,0.4,0.4,85.9,3.1,0.6,0.4,72.4,4.7,8.0,7.500000000000001,4.1000000000000005,6.075,73.975,Reprovado
525,12,6,7.9,1.0,0.4,68.6,7.1,0.1,0.8,80.8,7.5,0.5,0.2,53.6,6.8,0.6,0.0,83.0,9.3,7.999999999999999,8.2,7.3999999999999995,8.225,71.5,Reprovado
526,13,6,4.7,0.7,0.9,96.4,5.1,0.6,0.8,52.0,3.7,0.0,0.9,91.1,4.1,0.4,0.6,52.5,6.300000000000001,6.499999999999999,4.6000000000000005,5.1,5.625,73.0,Reprovado
527,13,6,3.9,0.6,0.8,53.1,6.7,0.1,0.5,70.2,3.5,0.4,0.8,74.7,7.2,0.2,0.0,74.7,5.3,7.3,4.7,7.4,6.175000000000001,68.175,Reprovado
528,12,6,6.9,0.2,1.0,54.6,7.6,0.2,0.3,82.5,5.1,0.8,0.2,92.3,5.1,0.7,0.0,64.8,8.100000000000001,8.1,6.1,5.8,7.025000000000001,73.55,Reprovado
529,12,7,6.3,0.9,0.8,58.1,5.9,0.4,0.2,84.9,7.7,0.7,0.3,80.0,5.9,0.1,0.6,66.3,8.0,6.500000000000001,8.700000000000001,6.6,7.450000000000001,72.325,Reprovado
530,12,6,5.5,0.4,0.4,79.8,3.9,0.5,0.3,81.9,5.7,0.6,0.8,84.1,7.4,0.1,0.2,98.0,6.300000000000001,4.7,7.1,7.7,6.45,85.94999999999999,Recuperação
531,11,7,5.8,0.2,0.6,57.5,4.3,0.3,0.4,66.0,5.6,0.9,0.7,99.7,7.3,0.7,0.2,59.1,6.6,5.0,7.2,8.2,6.75,70.575,Reprovado
532,14,7,6.6,0.0,0.7,98.4,4.0,0.3,0.8,54.7,3.7,0.0,0.8,61.6,4.9,0.2,0.7,65.6,7.3,5.1,4.5,5.800000000000001,5.675,70.075,Reprovado
533,11,8,4.1,0.6,0.1,72.3,4.2,0.1,0.5,71.4,3.0,0.6,0.4,81.2,4.0,0.3,0.1,75.5,4.799999999999999,4.8,4.0,4.3999999999999995,4.499999999999999,75.1,Reprovado
534,11,9,8.0,0.5,0.5,75.1,4.5,0.3,0.1,56.4,7.1,0.8,0.7,73.0,6.9,0.5,0.3,93.2,9.0,4.8999999999999995,8.6,7.7,7.55,74.425,Reprovado
535,13,9,7.9,0.7,0.7,62.3,5.8,1.0,0.0,97.4,3.4,0.5,0.4,52.0,5.2,0.4,0.1,70.8,9.299999999999999,6.8,4.3,5.7,6.5249999999999995,70.625,Reprovado
536,12,7,6.3,0.9,0.2,73.5,5.9,0.9,0.1,73.8,6.2,0.3,0.2,50.7,4.0,0.7,0.6,87.2,7.4,6.9,6.7,5.3,6.575,71.3,Reprovado
537,14,8,4.0,0.1,0.8,83.1,5.1,0.3,0.4,65.9,7.6,0.1,0.6,56.0,7.5,0.6,0.7,92.8,4.8999999999999995,5.8,8.299999999999999,8.799999999999999,6.949999999999999,74.45,Reprovado
538,13,7,6.4,0.7,0.6,87.6,6.1,0.6,0.9,88.3,4.0,0.9,1.0,82.5,4.0,0.6,0.7,65.5,7.7,7.6,5.9,5.3,6.625000000000001,80.975,Recuperação
539,11,7,3.4,0.2,1.0,87.7,3.4,0.9,0.6,74.9,6.3,0.5,0.3,78.4,3.1,0.7,0.3,69.6,4.6,4.8999999999999995,7.1,4.1,5.175000000000001,77.65,Recuperação
540,12,7,3.2,0.9,0.0,78.9,3.4,0.0,0.8,65.5,3.4,0.9,0.5,77.7,3.1,0.3,0.1,67.8,4.1000000000000005,4.2,4.8,3.5,4.15,72.47500000000001,Reprovado
541,13,8,4.3,0.8,0.3,95.2,3.9,0.8,0.5,90.6,6.0,0.6,0.7,51.6,6.1,0.3,0.1,91.6,5.3999999999999995,5.2,7.3,6.499999999999999,6.1,82.25,Recuperação
542,12,9,5.3,0.5,0.6,90.9,5.6,0.9,0.4,93.4,3.8,0.7,0.5,73.5,6.3,0.4,0.4,52.2,6.3999999999999995,6.9,5.0,7.1000000000000005,6.3500000000000005,77.5,Recuperação
543,13,8,7.3,0.7,0.3,87.9,4.1,0.1,0.1,83.7,6.7,0.8,0.8,96.2,4.6,0.3,0.9,65.4,8.3,4.299999999999999,8.3,5.8,6.675,83.30000000000001,Recuperação
544,12,6,6.6,0.3,0.7,52.8,4.4,0.2,0.9,52.3,4.5,0.7,0.8,69.9,4.6,1.0,0.2,84.0,7.6,5.500000000000001,6.0,5.8,6.2250000000000005,64.75,Reprovado
545,11,8,6.7,0.5,0.8,50.3,5.0,1.0,0.8,78.3,5.3,0.4,0.1,81.2,4.7,0.8,0.3,78.3,8.0,6.8,5.8,5.8,6.6000000000000005,72.025,Reprovado
546,14,8,5.1,0.8,0.1,60.6,7.1,0.5,0.2,88.2,6.0,0.5,1.0,89.0,6.4,0.2,0.1,71.8,5.999999999999999,7.8,7.5,6.7,6.999999999999999,77.4,Recuperação
547,11,8,4.7,0.5,0.5,83.2,3.1,0.0,0.5,56.8,3.9,0.8,0.8,89.2,3.3,0.0,0.6,77.0,5.7,3.6,5.5,3.9,4.675,76.55,Reprovado
548,14,8,4.9,0.4,0.5,70.6,6.2,0.3,0.5,61.4,6.7,0.4,0.9,76.0,7.6,0.0,0.7,59.9,5.800000000000001,7.0,8.0,8.299999999999999,7.275,66.975,Reprovado
549,12,9,7.9,0.5,0.4,70.1,6.3,0.4,0.6,94.1,4.5,0.4,0.7,92.9,4.1,0.2,0.6,71.5,8.8,7.3,5.6000000000000005,4.8999999999999995,6.65,82.15,Recuperação
550,13,6,3.2,0.8,0.9,94.2,7.0,0.7,0.9,51.0,6.3,0.1,0.9,69.6,8.0,0.1,0.9,75.1,4.9,8.6,7.3,9.0,7.45,72.475,Reprovado
551,11,9,7.3,0.3,0.8,94.8,7.7,0.7,0.6,87.6,3.8,0.9,0.1,94.4,3.9,0.5,0.5,95.1,8.4,9.0,4.8,4.9,6.775,92.975,Recuperação
552,14,9,5.9,0.2,0.7,95.5,3.1,1.0,0.5,73.7,6.4,0.1,0.3,62.0,6.9,0.9,0.1,63.0,6.800000000000001,4.6,6.8,7.9,6.525,73.55,Reprovado
553,11,8,5.2,0.7,0.7,65.7,3.8,0.3,0.1,72.3,3.6,0.6,0.9,64.0,4.1,0.7,0.3,93.4,6.6000000000000005,4.199999999999999,5.1000000000000005,5.1,5.25,73.85,Reprovado
554,14,7,6.6,0.8,0.5,84.6,7.4,0.5,0.1,50.4,5.1,0.4,0.2,52.7,3.4,0.2,0.7,82.2,7.8999999999999995,8.0,5.7,4.3,6.475,67.475,Reprovado
555,11,7,5.4,0.1,0.9,63.6,5.3,0.5,0.2,91.0,4.2,0.4,0.1,89.8,7.4,0.4,0.6,51.0,6.4,6.0,4.7,8.4,6.375,73.85,Reprovado
556,14,9,7.4,0.2,0.7,59.5,5.8,0.4,0.0,68.0,6.7,0.7,0.8,70.9,7.3,0.5,0.5,86.2,8.3,6.2,8.200000000000001,8.3,7.750000000000001,71.15,Reprovado
557,14,9,7.5,0.1,0.7,59.2,6.3,0.2,0.7,77.0,4.3,0.1,0.8,61.5,5.0,0.8,0.7,51.8,8.299999999999999,7.2,5.199999999999999,6.5,6.8,62.375,Reprovado
558,12,8,5.1,0.3,0.9,67.1,6.4,1.0,0.7,83.9,7.4,0.6,0.2,61.6,6.5,0.8,0.6,99.9,6.3,8.1,8.2,7.8999999999999995,7.624999999999999,78.125,Aprovado
559,14,9,4.4,0.5,0.3,71.5,7.7,0.9,0.1,85.1,7.5,0.8,0.9,95.1,5.8,0.9,0.9,93.6,5.2,8.7,9.200000000000001,7.6000000000000005,7.675000000000001,86.32499999999999,Aprovado
560,12,8,6.0,0.7,0.8,91.5,8.0,0.5,0.8,97.8,4.0,0.8,0.7,91.7,7.3,0.5,0.6,64.9,7.5,9.3,5.5,8.4,7.675000000000001,86.475,Aprovado
561,14,7,7.6,0.7,0.2,56.0,6.6,0.6,0.2,76.6,6.1,0.2,0.5,77.7,4.6,0.7,0.8,62.9,8.499999999999998,7.3999999999999995,6.8,6.1,7.199999999999999,68.3,Reprovado
562,13,7,4.1,0.6,0.3,86.7,4.4,0.2,0.3,70.0,3.4,0.9,0.8,80.8,5.6,0.1,0.2,69.1,4.999999999999999,4.9,5.1,5.8999999999999995,5.225,76.65,Recuperação
563,13,6,6.1,0.4,0.3,76.6,7.4,0.5,0.2,97.7,5.0,0.7,0.4,73.7,5.4,0.6,0.7,67.8,6.8,8.1,6.1000000000000005,6.7,6.925,78.95,Recuperação
564,13,7,6.2,0.8,1.0,64.4,3.2,0.7,0.4,82.1,6.6,0.9,0.2,69.6,4.8,0.2,0.9,68.6,8.0,4.300000000000001,7.7,5.9,6.475,71.175,Reprovado
565,14,9,6.7,0.5,0.9,74.6,4.2,0.5,0.3,64.9,6.3,0.5,0.3,95.8,7.5,0.4,0.4,65.9,8.1,5.0,7.1,8.3,7.125,75.30000000000001,Aprovado
566,12,7,3.7,1.0,0.7,65.0,7.5,1.0,0.5,56.3,6.1,0.5,0.5,56.3,3.8,0.6,0.8,81.1,5.4,9.0,7.1,5.199999999999999,6.675,64.675,Reprovado
567,12,8,6.6,0.6,0.7,79.8,4.3,0.6,0.4,92.1,4.4,0.9,0.5,70.9,3.7,0.3,0.7,58.2,7.8999999999999995,5.3,5.800000000000001,4.7,5.925,75.25,Recuperação
568,14,7,7.5,0.1,0.6,71.7,4.1,0.4,1.0,68.1,4.9,0.9,0.8,67.2,5.9,0.1,0.1,92.3,8.2,5.5,6.6000000000000005,6.1,6.6,74.825,Reprovado
569,13,6,3.9,0.7,0.9,58.2,3.7,0.8,0.1,83.0,3.5,0.4,0.8,74.9,6.3,0.0,0.6,90.6,5.5,4.6,4.7,6.8999999999999995,5.425,76.675,Recuperação
570,13,7,4.2,0.3,0.5,55.8,7.3,0.2,0.1,73.5,6.6,0.3,0.6,72.9,4.0,0.0,0.1,73.8,5.0,7.6,7.499999999999999,4.1,6.049999999999999,69.0,Reprovado
571,12,8,7.9,0.7,0.4,77.3,5.5,0.4,0.1,59.9,5.5,0.4,0.8,75.9,5.0,0.0,1.0,92.6,9.0,6.0,6.7,6.0,6.925,76.425,Recuperação
572,13,8,3.9,0.1,0.2,95.1,6.4,0.3,0.6,80.1,6.5,0.4,0.2,57.0,7.7,0.1,0.8,62.4,4.2,7.3,7.1000000000000005,8.6,6.800000000000001,73.64999999999999,Reprovado
573,11,9,7.3,0.2,0.8,67.2,4.2,0.4,0.1,53.0,4.2,0.3,0.1,75.7,4.2,0.2,0.1,50.9,8.3,4.7,4.6,4.5,5.525,61.7,Reprovado
574,12,7,5.5,0.9,0.7,86.7,6.8,0.8,0.8,70.7,4.6,0.3,0.9,62.1,6.3,0.2,0.1,81.0,7.1000000000000005,8.4,5.8,6.6,6.975,75.125,Recuperação
575,13,8,4.2,0.2,0.4,82.9,6.8,0.5,0.5,77.3,4.7,0.9,0.1,59.2,6.7,1.0,0.6,72.9,4.800000000000001,7.8,5.7,8.3,6.65,73.07499999999999,Reprovado
576,12,6,7.4,0.8,0.0,96.6,4.6,0.8,0.5,71.8,3.1,0.1,0.2,53.2,5.2,0.3,0.3,78.4,8.200000000000001,5.8999999999999995,3.4000000000000004,5.8,5.825,75.0,Recuperação
577,11,9,5.2,0.3,0.8,91.0,5.1,0.6,0.6,87.4,4.7,0.7,0.7,88.1,7.7,0.1,0.0,95.0,6.3,6.299999999999999,6.1000000000000005,7.8,6.625,90.375,Recuperação
578,12,6,5.6,0.6,0.0,78.3,4.0,0.3,0.2,91.4,7.0,0.2,0.4,71.4,6.7,0.5,0.5,98.5,6.199999999999999,4.5,7.6000000000000005,7.7,6.5,84.9,Recuperação
579,12,7,4.8,0.7,0.7,82.9,7.9,0.8,0.2,88.6,7.5,0.3,0.9,81.3,5.3,0.9,0.4,81.7,6.2,8.9,8.7,6.6000000000000005,7.6000000000000005,83.625,Aprovado
580,12,7,6.0,0.5,1.0,94.9,6.2,0.2,0.3,51.9,5.6,0.1,0.3,86.4,5.8,0.7,0.1,88.2,7.5,6.7,5.999999999999999,6.6,6.699999999999999,80.35000000000001,Recuperação
581,12,7,3.8,0.3,0.4,70.0,7.7,0.2,0.6,59.7,5.3,0.3,0.0,84.0,6.5,0.3,0.8,54.2,4.5,8.5,5.6,7.6,6.550000000000001,66.975,Reprovado
582,11,9,5.0,0.2,0.2,66.3,4.5,0.5,0.2,76.8,3.2,0.8,0.3,73.5,6.0,0.6,0.9,58.0,5.4,5.2,4.3,7.5,5.6000000000000005,68.65,Reprovado
583,14,8,7.8,0.0,0.7,50.5,6.9,0.3,0.1,96.7,7.4,0.9,0.6,69.4,7.4,0.7,0.8,86.7,8.5,7.3,8.9,8.9,8.4,75.825,Aprovado
584,12,9,4.3,0.3,0.8,91.3,6.8,0.0,1.0,91.7,3.1,0.2,0.4,68.8,4.8,0.7,0.8,71.6,5.3999999999999995,7.8,3.7,6.3,5.8,80.85,Recuperação
585,12,6,6.3,0.7,0.5,90.0,6.5,0.6,0.0,92.1,7.7,0.5,0.5,82.0,4.5,0.7,0.2,72.3,7.5,7.1,8.7,5.4,7.174999999999999,84.10000000000001,Aprovado
586,13,9,4.6,0.9,1.0,55.2,7.8,0.5,0.8,65.2,5.4,0.5,0.9,74.7,4.1,0.9,0.3,65.4,6.5,9.100000000000001,6.800000000000001,5.3,6.925000000000001,65.125,Reprovado
587,12,6,6.9,0.9,0.1,78.8,5.0,0.4,0.8,71.5,4.7,0.9,0.9,92.5,3.2,0.9,0.2,80.4,7.9,6.2,6.500000000000001,4.300000000000001,6.2250000000000005,80.80000000000001,Recuperação
588,13,9,3.7,0.8,0.5,73.2,3.7,1.0,0.3,73.5,7.6,0.8,0.3,93.7,3.2,0.6,0.8,59.3,5.0,5.0,8.700000000000001,4.6000000000000005,5.825000000000001,74.925,Reprovado
589,14,8,7.8,0.8,0.7,55.9,6.4,0.6,0.1,57.9,3.1,0.5,0.5,58.5,7.4,0.4,0.9,81.3,9.299999999999999,7.1,4.1,8.700000000000001,7.300000000000001,63.400000000000006,Reprovado
590,11,6,5.3,0.7,0.9,99.0,6.6,0.9,0.1,51.6,5.9,0.7,0.5,56.8,6.4,0.6,0.7,58.7,6.9,7.6,7.1000000000000005,7.7,7.325,66.52499999999999,Reprovado
591,11,7,4.2,0.3,0.2,60.7,5.9,0.1,0.7,97.3,5.7,0.8,0.9,81.5,6.3,0.8,0.9,53.2,4.7,6.7,7.4,8.0,6.7,73.175,Reprovado
592,14,7,3.4,0.9,0.8,53.4,4.0,0.6,0.6,62.0,4.1,0.0,1.0,65.1,6.1,0.0,0.6,66.5,5.1,5.199999999999999,5.1,6.699999999999999,5.5249999999999995,61.75,Reprovado
593,11,9,3.8,0.7,0.6,79.7,5.5,0.9,0.8,62.0,5.1,0.4,0.2,50.9,7.2,1.0,0.4,61.6,5.1,7.2,5.7,8.6,6.65,63.55,Reprovado
594,14,7,5.6,0.6,0.4,86.9,4.6,0.6,0.9,54.2,6.3,0.9,0.7,94.4,5.4,0.2,0.4,94.4,6.6,6.1,7.9,6.000000000000001,6.65,82.47500000000001,Recuperação
595,14,6,4.7,0.1,0.1,51.6,5.1,0.7,0.7,96.4,6.6,0.7,0.4,61.3,7.4,0.5,0.1,52.7,4.8999999999999995,6.5,7.7,8.0,6.7749999999999995,65.5,Reprovado
596,14,7,7.1,0.4,0.9,82.9,6.2,0.4,0.2,79.0,3.0,0.5,0.0,96.5,4.8,0.9,0.0,58.8,8.4,6.800000000000001,3.5,5.7,6.1000000000000005,79.3,Recuperação
597,11,8,5.2,0.5,0.2,76.6,6.7,0.1,0.2,83.4,7.7,0.5,0.0,85.9,7.6,0.2,0.7,77.4,5.9,7.0,8.2,8.5,7.4,80.825,Aprovado
598,13,8,4.2,0.9,0.3,55.2,4.2,0.5,0.8,95.6,3.8,0.3,0.5,88.1,6.5,0.5,0.4,74.1,5.4,5.5,4.6,7.4,5.725,78.25,Recuperação
599,14,9,6.1,0.5,0.3,58.6,5.0,0.4,0.2,67.3,4.2,0.5,0.5,60.1,4.3,0.1,0.6,52.3,6.8999999999999995,5.6000000000000005,5.2,4.999999999999999,5.675,59.575,Reprovado
600,12,6,6.5,0.4,0.9,78.4,4.3,0.9,0.1,81.1,4.3,0.7,0.0,61.7,5.8,0.4,0.6,50.4,7.800000000000001,5.3,5.0,6.8,6.2250000000000005,67.89999999999999,Reprovado
601,11,8,3.8,1.0,0.7,64.8,4.0,0.2,0.7,51.9,3.2,0.4,0.7,76.1,5.7,0.2,0.3,99.4,5.5,4.9,4.3,6.2,5.225,73.05,Reprovado
602,14,8,3.8,0.1,0.8,96.9,6.9,1.0,0.4,59.3,3.6,0.7,0.3,58.6,3.7,0.4,0.5,82.9,4.7,8.3,4.6,4.6000000000000005,5.550000000000001,74.425,Reprovado
603,14,6,3.2,0.4,0.3,90.9,7.5,1.0,0.9,91.6,7.9,0.9,0.6,65.3,6.0,0.4,0.5,68.3,3.9,9.4,9.4,6.9,7.4,79.025,Aprovado
604,12,7,6.7,0.0,0.6,99.2,4.9,0.2,0.7,88.3,4.6,0.2,0.3,66.1,4.6,1.0,0.4,73.5,7.3,5.800000000000001,5.1,6.0,6.050000000000001,81.775,Recuperação
605,13,7,6.3,0.7,0.6,63.0,6.8,0.3,0.1,67.5,3.6,0.5,0.2,58.0,3.3,1.0,0.8,63.3,7.6,7.199999999999999,4.3,5.1,6.049999999999999,62.95,Reprovado
606,13,9,5.4,0.9,0.8,98.5,7.5,0.9,0.9,68.8,3.5,0.4,0.4,60.3,7.7,0.1,0.5,67.2,7.1000000000000005,9.3,4.3,8.3,7.250000000000001,73.7,Reprovado
607,13,7,7.2,0.3,0.9,71.6,7.2,1.0,0.3,76.7,6.6,0.7,0.2,89.4,6.2,0.7,0.6,82.5,8.4,8.5,7.5,7.5,7.975,80.05000000000001,Aprovado
608,14,6,7.0,0.9,0.0,67.4,3.9,0.4,0.3,50.0,7.3,0.2,0.5,58.4,7.4,0.1,0.9,94.1,7.9,4.6,8.0,8.4,7.225,67.475,Reprovado
609,14,8,5.9,0.3,0.7,52.5,7.8,0.3,0.4,62.1,4.3,0.6,0.2,51.4,6.4,0.0,0.9,59.2,6.9,8.5,5.1,7.300000000000001,6.95,56.3,Reprovado
610,14,7,7.3,0.9,0.1,52.6,4.9,0.5,0.1,60.4,3.1,0.9,0.5,81.5,4.8,0.1,0.9,92.0,8.299999999999999,5.5,4.5,5.8,6.0249999999999995,71.625,Reprovado
611,11,9,4.0,0.8,0.5,84.6,4.7,0.7,0.5,62.5,4.1,0.4,0.2,98.8,5.6,1.0,0.3,56.1,5.3,5.9,4.7,6.8999999999999995,5.699999999999999,75.5,Recuperação
612,12,7,3.6,0.8,0.3,72.9,3.3,0.3,0.1,90.3,3.3,0.9,0.7,66.6,6.4,0.9,0.0,60.7,4.7,3.6999999999999997,4.9,7.300000000000001,5.15,72.625,Reprovado
613,14,6,4.3,0.0,0.3,61.3,5.4,0.7,0.4,64.0,3.5,1.0,0.8,55.9,7.8,0.2,0.3,51.9,4.6,6.500000000000001,5.3,8.3,6.175000000000001,58.275,Reprovado
614,12,9,3.3,1.0,0.4,80.7,3.5,0.1,0.4,59.6,5.2,0.1,0.1,78.5,4.3,0.2,0.3,57.0,4.7,4.0,5.3999999999999995,4.8,4.725,68.95,Reprovado
615,12,7,5.7,0.7,0.6,62.6,4.2,0.0,0.8,75.2,4.1,0.2,0.5,95.3,7.4,0.2,0.9,95.9,7.0,5.0,4.8,8.5,6.325,82.25,Recuperação
616,13,9,7.7,0.3,0.3,78.9,4.6,0.4,0.8,93.3,5.6,1.0,0.1,89.2,7.6,0.5,0.6,73.0,8.3,5.8,6.699999999999999,8.7,7.375,83.6,Aprovado
617,11,6,3.2,0.8,0.7,68.0,7.0,0.4,0.2,62.1,4.3,1.0,0.6,81.1,6.4,0.6,0.1,53.9,4.7,7.6000000000000005,5.8999999999999995,7.1,6.324999999999999,66.27499999999999,Reprovado
618,14,8,3.6,0.3,0.4,91.2,7.4,0.3,0.4,53.9,7.7,0.1,0.3,65.8,7.7,0.2,0.1,98.0,4.3,8.1,8.1,8.0,7.125,77.225,Aprovado
619,13,6,5.3,0.9,0.1,91.0,4.5,0.5,0.4,67.8,7.5,0.0,0.5,77.1,5.0,0.8,0.2,93.9,6.3,5.4,8.0,6.0,6.425,82.45,Recuperação
620,13,6,7.7,0.1,0.8,73.9,7.3,0.3,0.2,87.4,5.8,0.2,0.5,54.6,7.8,0.3,0.6,87.7,8.6,7.8,6.5,8.7,7.8999999999999995,75.9,Aprovado
621,14,6,4.6,0.7,0.3,67.5,7.3,0.2,0.8,77.5,4.8,1.0,0.9,83.9,6.5,0.9,0.7,96.7,5.6,8.3,6.7,8.1,7.175000000000001,81.4,Aprovado
622,12,6,5.5,0.5,0.4,68.1,6.8,0.3,0.7,90.8,4.9,0.2,0.5,86.3,3.2,0.7,0.9,61.0,6.4,7.8,5.6000000000000005,4.800000000000001,6.15,76.55,Recuperação
623,13,8,3.2,0.1,0.7,90.3,3.7,1.0,0.2,98.0,5.1,0.5,0.6,98.3,7.5,0.4,0.9,91.8,4.0,4.9,6.199999999999999,8.8,5.975,94.60000000000001,Recuperação
624,12,8,3.7,0.2,0.3,66.4,6.5,0.4,0.4,89.6,6.6,0.8,0.4,63.0,5.4,0.8,0.2,84.5,4.2,7.300000000000001,7.8,6.4,6.425000000000001,75.875,Recuperação
625,11,9,7.9,0.0,0.1,60.5,7.7,0.4,0.1,80.2,5.3,0.0,0.9,50.9,5.3,0.8,0.3,93.5,8.0,8.2,6.2,6.3999999999999995,7.199999999999999,71.275,Reprovado
626,12,7,7.8,0.5,0.4,54.2,6.4,0.6,0.6,74.7,7.3,0.6,0.8,77.3,5.8,0.3,0.2,89.8,8.700000000000001,7.6,8.7,6.3,7.825,74.0,Reprovado
627,11,8,3.0,0.3,0.9,73.3,4.7,1.0,0.1,52.0,7.7,0.3,0.3,85.3,3.7,0.3,0.4,67.3,4.2,5.8,8.3,4.4,5.675000000000001,69.475,Reprovado
628,12,8,7.8,0.6,0.6,74.1,5.5,0.2,1.0,99.2,4.7,0.9,0.8,89.5,5.3,0.9,0.9,88.7,9.0,6.7,6.4,7.1000000000000005,7.300000000000001,87.875,Aprovado
629,13,7,6.2,0.3,0.7,92.0,6.2,0.7,0.8,69.2,5.8,0.3,0.4,59.7,7.2,0.2,0.6,63.1,7.2,7.7,6.5,8.0,7.35,71.0,Reprovado
630,13,8,7.3,0.3,0.6,61.1,5.6,0.7,0.4,57.6,3.5,0.7,0.8,63.1,3.1,0.0,0.7,66.4,8.2,6.7,5.0,3.8,5.925,62.050000000000004,Reprovado
631,11,6,5.3,0.7,0.2,69.0,3.6,0.6,0.6,83.3,4.0,0.7,0.8,75.6,4.4,0.5,0.5,55.4,6.2,4.8,5.5,5.4,5.475,70.825,Reprovado
632,14,6,5.6,0.0,0.4,90.4,4.6,0.1,0.9,64.2,5.1,0.2,0.2,66.5,3.0,0.8,0.0,96.8,6.0,5.6,5.5,3.8,5.2250000000000005,79.47500000000001,Recuperação
633,11,7,5.4,0.9,0.8,91.2,7.0,0.7,0.6,79.3,4.0,0.0,0.7,93.0,5.1,0.8,0.1,64.6,7.1000000000000005,8.3,4.7,5.999999999999999,6.525,82.025,Recuperação
634,11,9,6.3,0.9,0.1,69.2,7.3,0.1,0.2,79.3,7.4,0.4,0.3,73.7,6.6,0.9,0.5,76.0,7.3,7.6,8.100000000000001,8.0,7.75,74.55,Reprovado
635,12,9,3.7,0.7,0.3,73.0,3.7,0.6,0.4,72.3,3.8,0.3,0.3,90.0,7.0,0.5,0.7,69.6,4.7,4.7,4.3999999999999995,8.2,5.5,76.225,Recuperação
636,12,7,3.1,0.6,0.3,65.2,7.8,0.7,0.8,91.8,5.3,0.8,0.3,79.0,7.7,0.1,0.2,98.0,4.0,9.3,6.3999999999999995,8.0,6.925,83.5,Recuperação
637,11,7,4.5,0.9,0.4,96.6,4.6,0.2,0.6,63.2,6.0,0.8,0.7,88.7,6.0,0.6,0.7,66.8,5.800000000000001,5.3999999999999995,7.5,7.3,6.5,78.825,Recuperação
638,13,6,6.5,0.2,1.0,55.9,6.3,0.8,0.7,72.4,6.5,0.5,0.2,66.6,4.3,0.8,0.8,88.9,7.7,7.8,7.2,5.8999999999999995,7.1499999999999995,70.95,Reprovado
639,12,9,4.0,0.1,0.1,96.7,6.8,0.0,0.9,76.9,4.9,0.6,0.0,91.6,7.6,0.1,0.4,92.8,4.199999999999999,7.7,5.5,8.1,6.375,89.50000000000001,Recuperação
640,14,8,6.4,0.2,0.5,84.2,7.1,0.8,0.9,83.2,7.3,0.6,0.7,63.7,6.9,0.2,0.7,71.8,7.1000000000000005,8.799999999999999,8.6,7.800000000000001,8.075,75.72500000000001,Aprovado
641,12,6,7.8,0.8,0.2,76.6,7.7,0.5,0.9,89.2,5.8,0.8,0.2,77.3,5.9,0.0,0.4,68.9,8.799999999999999,9.1,6.8,6.300000000000001,7.75,78.0,Aprovado
642,12,7,3.5,0.0,1.0,51.6,4.6,0.2,0.1,69.7,5.2,0.4,0.1,60.7,6.5,0.6,0.7,87.4,4.5,4.8999999999999995,5.7,7.8,5.725,67.35,Reprovado
